,,,bias,bias,bias,bias,bias,bias,bias,bias,coverage,coverage,coverage,coverage,coverage,coverage,coverage,coverage,rmse,rmse,rmse,rmse,rmse,rmse,rmse,rmse
,,,mean,mean,mean,mean,std,std,std,std,mean,mean,mean,mean,std,std,std,std,mean,mean,mean,mean,std,std,std,std
estimator,,,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL,DSL,GSO,SO,SSL
task,surrogate,n_r,,,,,,,,,,,,,,,,,,,,,,,,
flute_classification,all,100,0.001929438,0.002155135,0.075569772,0.004785821,0.000658154,0.000754403,0.000141935,0.000785051,0.9436185,0.938593,0.039892,0.91803,0.005242728,0.005467609,0.004386237,0.006317754,0.037395397,0.0441323,0.076101953,0.035587183,0.00060032,0.000680895,0.000140425,0.000578466
flute_classification,all,200,0.001126471,0.001290848,0.075622513,0.002539519,0.00040931,0.000469793,0.000138858,0.000503752,0.9446565,0.9424075,0.038421,0.9222025,0.005124844,0.005175179,0.004194562,0.006000813,0.026280031,0.030966903,0.076163898,0.025703672,0.0004219,0.000500393,0.000138533,0.000414512
flute_classification,flan-ul2,25,0.003821755,0.003718205,0.055724277,0.013038591,0.001384464,0.001351341,0.000434655,0.001699861,0.932639113,0.926362399,0.397525202,0.918789819,0.00576495,0.006140098,0.00812693,0.006339567,0.085808031,0.085695061,0.06032066,0.080499237,0.001442221,0.001436738,0.000410975,0.001352972
flute_classification,flan-ul2,100,0.002663266,0.002925007,0.055375755,0.003961694,0.000707155,0.00081559,0.000427472,0.000757482,0.943208,0.9389235,0.4034315,0.918684,0.00501277,0.005416109,0.007972899,0.006057296,0.038749333,0.043754503,0.059829723,0.038367585,0.000605807,0.000672893,0.000385444,0.00059461
flute_classification,flan-ul2,200,0.001190755,0.001423939,0.056211267,0.001653936,0.00043971,0.000529498,0.000412232,0.000526301,0.9510735,0.951777,0.4152365,0.9326035,0.004735269,0.004742073,0.008157135,0.005599544,0.026934331,0.030607511,0.060637033,0.026911153,0.000418028,0.000472246,0.000397381,0.00041876
hate,all,25,0.004162063,0.004275824,0.087920726,0.009638238,0.001054766,0.00107058,9.10E-05,0.001276265,0.904398374,0.902530488,0.154586382,0.883693428,0.005683741,0.005625172,0.001985813,0.005969811,0.076433456,0.076289993,0.088940203,0.074605648,0.001114353,0.001108221,8.54E-05,0.001071178
hate,all,100,0.001421945,0.001516996,0.087899816,0.006220024,0.000440335,0.000463097,8.84E-05,0.0006138,0.946288667,0.944644,0.157726667,0.923287,0.004143651,0.004173516,0.001596543,0.004869235,0.035473684,0.036748117,0.088902322,0.034639413,0.000474286,0.000503855,8.30E-05,0.000460763
hate,all,200,0.001694621,0.001736067,0.087963571,0.003969691,0.000388467,0.000402137,8.50E-05,0.000441765,0.946804,0.942815667,0.158653333,0.925976333,0.004012025,0.004224476,0.001614788,0.004576005,0.024982603,0.025942023,0.088984194,0.024722994,0.000324059,0.000342931,7.92E-05,0.00031387
hate,flan-ul2,25,0.004462665,0.004454669,0.097247841,0.006528615,0.001113061,0.001109793,0.000272915,0.00106918,0.91771831,0.911941985,0.169676392,0.897549631,0.005146881,0.005339385,0.002410572,0.005699637,0.073988766,0.073800276,0.10084997,0.073108499,0.000963112,0.000962283,0.000271977,0.000936302
hate,flan-ul2,100,0.001513555,0.001576319,0.097330058,0.004405451,0.000456484,0.000479385,0.000272299,0.000657379,0.940631333,0.943601333,0.174355333,0.925842667,0.004308336,0.004194069,0.002616428,0.004790752,0.036308656,0.037152288,0.101003909,0.036252351,0.000471263,0.000476518,0.000274867,0.000457284
